kanji_text,radical,kanji_pron,on_pron,kun_pron,mean,memo,level_id,examples
教,耂; 子; 攵,"GIÁO, GIAO",キョウ,おし-える; お-.わる,"Dạy dỗ, chỉ dẫn",Người già thì dạy trẻ con (子).,5,教師(きょうし); 教授(きょうじゅ); 教育(きょういく); 宗教(しゅうきょう); 儒教(じゅきょう); 仏教(ぶっきょう); 司教(しきょう); 説教(せっきょう); 教義(きょうぎ); 教会(きょうかい)
室,宀; 一; 厶; 土,THẤT,シツ,むろ,"Phòng, gian phòng",Tôi ở trong phòng vào thứ bảy (土).,5,寝室(しんしつ); 和室(わしつ); 教室(きょうしつ); 居室(きょしつ); 病室(びょうしつ); 継室(けいしつ); 画室(がしつ); 客室(きゃくしつ); 後室(こうしつ); 皇室(こうしつ)
羽,羽,VŨ,ウ,は; わ; はね,Lông vũ,Đây là hình ảnh đôi cánh.,5,葢羽(かいば); 毛羽(けば); 合羽(かっぱ); 羽口(はぐち); 後羽(あとばね); 羽弁(うべん); 羽化(うか); 羽核(うかく); 羽冠(うかん); 羽幹(うかん)
習,羽; 白,TẬP,シュウ; ジュ,なら-う; なら-い,"Học hành, luyện tập",Đàn chim đang vỗ cánh (羽) trên ngôi nhà trắng (白) để học bay.; Hay: Phải học tập thì mới vẫy đôi cánh (羽) màu trắng (白) trên trời được.,5,習う(ならう); 練習(れんしゅう); 習慣(しゅうかん); 俗習(ぞくしゅう); 教習(きょうしゅう); 近習(きんじゅう); 学習(がくしゅう); 慣習(かんしゅう); 風習(ふうしゅう); 奇習(きしゅう)
漢,氵; 艹; 口; 一; 一; 人,HÁN,カン,"","Hán, Trung Hoa",Nhìn kìa ông chồng (夫) Trung Hoa; Trên đầu đội cỏ vượt qua sông hồ.,5,巨漢(きょかん); 漢学(かんがく); 漢語(かんご); 漢詩(かんし); 漢字(かんじ); 漢書(かんしょ); 漢籍(かんせき); 漢文(かんぶん); 漢方(かんぽう); 漢和(かんわ)
字,宀; 子,TỰ,ジ,あざ; あざな; な,"Chữ, ký tự",Đứa trẻ (子) học chữ ở trong nhà.,5,文字(もじ); 金字(きんじ); 黒字(くろじ); 漢字(かんじ); 欠字(けつじ); 検字(けんじ); 現字(げんじ); 小字(こあざ); 大字(だいじ); 活字(かつじ)
式,弋; 工,THỨC,シキ,"","Buổi lễ, kiểu, phương thức",Đây là lễ kết hôn của tôi.,5,式典(しきてん); 儀式(ぎしき); 葬式(そうしき); 挙式(きょしき); 軍式(ぐんしき); 形式(けいしき); 格式(かくしき); 旧式(きゅうしき); 複式(ふくしき); 株式(かぶしき)
試,言; 弋; 工,THÍ,シ,こころ-みる; ため-す,"Thử nghiệm, thi",Tại lễ kết hôn (式):; “Con sẽ yêu anh ấy suốt đời chứ?”; Tôi nói (言):; “Con sẽ thử”,5,試験(しけん); 試合(しあい); 試問(しもん); 試す(ためす); 考試(こうし); 試用(しよう); 試案(しあん); 試金(しきん); 試行(しこう); 試作(しさく)
験,馬; 人; 一; 口; 人,NGHIỆM,ケン; ゲン,あかし; しるし; ため-す; ためし,"Thí nghiệm, kinh nghiệm","Trước khi người ta (人) leo núi, cần kiểm tra ngựa (馬).",5,試験(しけん); 経験(けいけん); 実験(じっけん); 体験(たいけん); 効験(こうけん); 受験(じゅけん); 験算(けんざん); 霊験(れいけん); 霊験(れいげん); 治験(ちけん)
宿,宀; 亻; 一; 白,"TÚC, TÚ",シュク,やど; やど-る; やど-す,"Đỗ, nghỉ lại qua đêm",Quán trọ này có thể chứa được cả trăm (百) người.,5,民宿(みんしゅく); 宿題(しゅくだい); 相宿(あいやど); 下宿(げしゅく); 寄宿(きしゅく); 宿営(しゅくえい); 宿帳(やどちょう); 宿す(やどす); 宿賃(やどちん); 宿主(やどぬし)
題,日; 一; 龰; 頁,ĐỀ,ダイ,"","Vấn đề, chủ đề",Phóng viên đang tìm kiếm một đề tài có sử dụng đầu (頭) và chân (足).,5,問題(もんだい); 主題(しゅだい); 宿題(しゅくだい); 表題(ひょうだい); 句題(くだい); 外題(げだい); 歌題(かだい); 課題(かだい); 画題(がだい); 季題(きだい)
文,亠; 乂,VĂN,ブン; モン,ふみ; あや,"Văn vẻ, văn chương, vẻ sáng",Hoa văn trên chiếc bình cổ đã trở thành chữ viết.,5,文学(ぶんがく); 文型(ぶんけい); 例文(れいぶん); 文法(ぶんぽう); 文句(もんく); 作文(さくぶん); 文化(ぶんか); 論文(ろんぶん); 文字(もじ); 構文(こうぶん)
英,艹; 央,ANH,エイ,はなぶさ,"Tinh anh, anh hùng, nước Anh",Anh hùng ở giữa (央) bức hình; Sinh ra từ sự chuyển mình cỏ cây.,5,英語(えいご); 英雄(えいゆう); 独英(どくえい); 在英(ざいえい); 駐英(ちゅうえい); 石英(せきえい); 英印(えいいん); 英貨(えいか); 英学(えいがく); 英気(えいき)
質,斤; 斤; 貝,CHẤT,シツ; シチ; チ,たち; ただ-す; もと; わりふ,"Thể chất, tư chất",Ốc (貝) to bổ với hai rìu; Muốn biết chất lượng phải điều tra xem.,5,気質(きしつ); 質問(しつもん); 体質(たいしつ); 質屋(しちや); 均質(きんしつ); 素質(そしつ); 品質(ひんしつ); 形質(けいしつ); 角質(かくしつ); 言質(げんしつ)
問,門; 口,VẤN,モン,と-う; と-い; とん," Hỏi, tra xét, hỏi thăm",Muốn giỏi thì hỏi ở cổng (門).,5,問題(もんだい); 質問(しつもん); 問い(とい); 試問(しもん); 諮問(しもん); 自問(じもん); 下問(かもん); 愚問(ぐもん); 学問(がくもん); 検問(けんもん)
説,言; 丷; 口; 儿,"THUYẾT, DUYỆT",セツ; ゼイ,と-く,"Nói, giải thích",Anh trai (兄) tôi đang thuyết minh.,5,説教(せっきょう); 定説(ていせつ); 小説(しょうせつ); 俗説(ぞくせつ); 虚説(きょせつ); 評説(ひょうせつ); 空説(くうせつ); 口説(くぜつ); 愚説(ぐせつ); 妄説(もうせつ)
遠,辶; 袁,VIỄN,エン; オン,とお-い,Xa xôi,Vào thứ bảy (土) tôi đi chơi xa.,5,遠い(とおい); 久遠(くおん); 敬遠(けいえん); 広遠(こうえん); 高遠(こうえん); 深遠(しんえん); 遠方(えんぽう); 遠浅(とおあさ); 疎遠(そえん); 永遠(えいえん)
近,辶; 斤,CẬN,キン; コン,ちか-い,"Gần, ở sát bên",Chặt cây bằng một cái rìu; Đến gần mục đích là điều tất nhiên.,5,近い(ちかい); 最近(さいきん); 近所(きんじょ); 近因(きんいん); 近影(きんえい); 近詠(きんえい); 近火(きんか); 近海(きんかい); 近刊(きんかん); 近眼(きんがん)
者,耂; 日,GIẢ,シャ,もの,"Người, kẻ",Mặt trời (日) cũng có lúc tà; Người nào cũng phải có già có đau.,5,医者(いしゃ); 患者(かんじゃ); 著者(ちょしゃ); 記者(きしゃ); 訳者(やくしゃ); 信者(しんじゃ); 強者(きょうしゃ); 業者(ぎょうしゃ); 馭者(ぎょしゃ); 評者(ひょうしゃ)
暑,日; 耂; 日,THỬ,ショ,あつ-い,"Nắng, nóng",Dưới ánh mặt trời (日) thì người (者) cũng nóng.,5,暑い(あつい); 猛暑(もうしょ); 激暑(げきしょ); 酷暑(こくしょ); 極暑(ごくしょう); 向暑(こうしょ); 残暑(ざんしょ); 暑熱(しょねつ); 暑さ(あつさ); 炎暑(えんしょ)
寒,宀; 一; 一; 丿; 丨; 一; 八; 丶; 丶,HÀN,カン,さむ-い," Rét, lạnh",Ngày lạnh đến nhà bạn chơi; Vết chân để lại khắp trời tuyết hoa.,5,寒空(さむぞら); 寒帯(かんたい); 寒い(さむい); 寒害(かんがい); 寒気(かんき); 寒肥(かんごえ); 寒剤(かんざい); 寒色(かんしょく); 寒村(かんそん); 寒暖(かんだん)
重,重,"TRỌNG, TRÙNG",ジュウ; チョウ,え; おも-い; おも-り; おも-なう; かさ-ねる; かさ-なる; おも,"Nặng, cân nặng",Nghìn (千) quyển sách thì nặng đấy.,5,重い(おもい); 二重(にじゅう); 三重(みえ); 口重(くちおも); 軽重(けいじゅう); 八重(やえ); 重ね(かさね); 気重(きおも); 厳重(げんじゅう); 加重(かじゅう)
軽,車; 又; 土,KHINH,ケイ,かる-い; かろ-やか; かろ-んじる,"Nhẹ, xem nhẹ",Xe (車) nhẹ nếu đẩy bằng tay; Thì cũng có thể chạy ngay dễ dàng.,5,軽い(かるい); 軽蔑(けいべつ); 口軽(くちがる); 軽快(けいかい); 軽易(けいい); 軽挙(けいきょ); 軽軽(けいけい); 軽減(けいげん); 軽視(けいし); 軽重(けいじゅう)
低,亻; 氏; 一,ĐÊ,テイ,ひく-い; ひく-める; ひく-まる,Thấp,Tại sao gạch dưới tên (氏) em; “Vì điểm số thấp tôi xem thế nào”,5,低潮(ていちょう); 高低(こうてい); 最低(さいてい); 低圧(ていあつ); 低温(ていおん); 低下(ていか); 低額(ていがく); 低級(ていきゅう); 低空(ていくう); 低湿(ていしつ)
弱,弓; 冫; 弓; 冫,NHƯỢC,ジャク,よわ-い; よわ-る; よわ-まる; よわ-める,"Yếu ớt, nhu nhược",Những chú chim non yếu ớt.,5,弱い(よわい); 強弱(きょうじゃく); 虚弱(きょじゃく); 気弱(きよわ); 足弱(あしよわ); 腰弱(こしよわ); 柔弱(にゅうじゃく); 薄弱(はくじゃく); 幼弱(ようじゃく); 色弱(しきじゃく)
悪,一; 口; 丨; 丨; 一; 心,ÁC,アク; オ,わる.い; わる-; あ.し; にく.い; -にく.い; ああ; いずくに; いずくんぞ; にく.む,"Sự xấu, không tốt",Hai người họ có cảm giác xấu về nhau.,5,毒悪(どくあく); 悪い(わるい); 悪意(あくい); 悪夢(あくむ); 邪悪(じゃあく); 奸悪(かんあく); 険悪(けんあく); 嫌悪(けんお); 大悪(だいあく); 旧悪(きゅうあく)
暗,日; 立; 日,ÁM,アン,くら-い,"Tối tăm, bóng tối",Khi ở trong bóng tối; Chỉ nghe thấy tiếng (音) thôi.,5,暗い(くらい); 暗闇(くらやみ); 溶暗(ようあん); 明暗(めいあん); 暗算(あんざん); 暗雲(あんうん); 暗影(あんえい); 暗記(あんき); 暗渠(あんきょ); 暗愚(あんぐ)
太,大; 丶,THÁI,タイ,ふと-い; ふと-る,"Béo, dày",Khúc gỗ lớn quá!,5,太陽(たいよう); 太い(ふとい); 太鼓(たいこ); 太糸(ふといと); 太織(ふとおり); 太く(ふとく); 太さ(ふとさ); 太綱(ふとづな); 太腿(ふともも); 先太(さきぶと)
豆,豆,ĐẬU,トウ; ズ,まめ; まめ,"Hạt đậu, cây đậu",Đây là đồ đựng đã được bỏ đậu vào.,5,黒豆(くろまめ); 小豆(あずき); 空豆(そらまめ); 豆乳(とうにゅう); 豆腐(とうふ); 大豆(だいず); 莢豆(さやまめ); 鉈豆(なたまめ); 納豆(なっとう); 扁豆(へんとう)
短,矢; 豆,ĐOẢN,タン,みじか-い,Ngắn,Cả mũi tên (矢) và đậu (豆) đều ngắn.,5,短い(みじかい); 短絡(たんらく); 気短(きみじかい); 短期(たんき); 短気(たんき); 短縮(たんしゅく); 短所(たんしょ); 短慮(たんりょ); 短艇(たんてい); 短波(たんば)
光,丨; 丷; 一; 儿,QUANG,コウ,ひか-る; ひかり,Ánh sáng,Đây là hình ảnh tia sáng mặt trời.,5,日光(にっこう); 月光(げっこう); 光芒(こうぼう); 旭光(きょっこう); 極光(きょっこう); 銀光(ぎんこう); 光明(こうみょう); 光来(こうらい); 蛍光(けいこう); 螢光(けいこう)
風,几; 丿; 虫,PHONG,フウ; フ,かぜ; かざ-; -かぜ,Côn trùng (虫) tránh gió bằng cái lá nhỏ.,Côn trùng (虫) tránh gió bằng cái lá nhỏ.,5,疾風(しっぷう); 台風(たいふう); 通風(つうふう); 美風(びふう); 強風(きょうふう); 矯風(きょうふう); 海風(かいふう); 微風(そよかぜ); 具風(ぐふう); 薫風(くんぷう)
運,辶; 冖; 車,VẬN,ウン,はこ-ぶ,"Vận may, chuyển động",Chiếc xe (車) đang vận chuyển tấm nệm.,5,運ぶ(はこぶ); 運転(うんてん); 幸運(こううん); 籤運(くじうん); 家運(かうん); 機運(きうん); 気運(きうん); 不運(ふうん); 頽運(たいうん); 逆運(ぎゃくうん)
動,重; 力,ĐỘNG,ドウ,うご-く; うご-かす,"Động đậy, cử động, hoạt động",Sức lực (力) mà tác dụng vào; Dù nặng (重) đến mấy sách nào chả lay.,5,動物(どうぶつ); 行動(こうどう); 変動(へんどう); 動く(うごく); 動詞(どうし); 活動(かつどう); 単動(たんどう); 感動(かんどう); 動態(どうたい); 挙動(きょどう)
止,止,CHỈ,シ,と-まる; と-める; さ-す; とど-まる; とど-める; や-む; や-める; よ-す,Dừng lại,"Đèn đỏ, dừng lại!",5,禁止(きんし); 中止(ちゅうし); 阻止(そし); 黙止(もくし); 諌止(かんし); 休止(きゅうし); 止む(やむ); 閉止(へいし); 停止(ていし); 笑止(しょうし)
歩,止; 小; 丿,BỘ,ホ; ブ; フ,あるく; あゆ-む,"Đi bộ, bước",Dừng (止) lại chút (少); Rồi tiếp tục dạo bước.,5,歩く(あるく); 競歩(きょうほ); 巨歩(きょほ); 徒歩(とほ); 闊歩(かっぽ); 歩行(ほこう); 歩測(ほそく); 歩調(ほちょう); 歩度(ほど); 歩道(ほどう)
使,亻; 一; 口; 丿; 乀,"SỬ, SỨ",シ,つか-う; つか-い; つか-い; づか-い,"Sử dụng, dùng",Ông ấy biết dùng người,5,使う(つかう); 使役(しえき); 使命(しめい); 軍使(ぐんし); 酷使(こくし); 官使(かんり); 急使(きゅうし); 大使(たいし); 副使(ふくし); 特使(とくし)
送,辶; 丷; 一; 大,TỐNG,ソウ,おく-る,"Gửi, đưa đi, tiễn",Người tất bật (关) đi lại (辶) để gửi quà.,5,送る(おくる); 現送(げんそう); 逆送(ぎゃくそう); 急送(きゅうそう); 託送(たくそう); 郵送(ゆうそう); 後送(こうそう); 誤送(ごそう); 油送(ゆそう); 輸送(ゆそう)
洗,氵; 丿; 十; 一; 儿,"TIỂN, TẨY",セン,あら-う,"Giặt, rửa",Thầy giáo (先生) đang đi rửa tay.,5,洗礼(せんれい); 洗う(あらう); 洗剤(せんざい); 水洗(すいせん); 洗顔(せんがん); 洗練(せんれん); 洗濯(せんたく); 洗面(せんめん); 洗い(あらい); 洗熊(あらいぐま)
急,⺈; 彐; 心,CẤP,キュウ,いそ-ぐ; いそ-ぎ,"Vội vàng, nóng ruột, sốt ruột",Nếu nhanh lên thì sẽ ổn thôi.,5,急に(きゅうに); 急ぐ(いそぐ); 急病(きゅうびょう); 緊急(きんきゅう); 火急(かきゅう); 危急(ききゅう); 不急(ふきゅう); 急患(きゅうかん); 救急(きゅうきゅう); 急遽(きゅうきょ)
開,門; 一; 一; 丿; 丨,KHAI,カイ,ひら-く; ひら-き; -びら.き; ひら-ける; あ-く; あ-ける,"Mở, tổ chức, khai mạc",Hai người đang mở cồng (門).,5,開く(あく); 開展(かいてん); 開店(かいてん); 開度(かいど); 開発(かいはつ); 開版(かいはん); 開扉(かいひ); 開披(かいひ); 開闢(かいびゃく); 開票(かいひょう)
閉,門; 才,BẾ,ヘイ,と-じる; と-ざす; し-める; し-まる; た-てる,"Đóng lại, bế mạc",Người này đang đóng cổng (門).,5,開閉(かいへい); 幽閉(ゆうへい); 閉院(へいいん); 閉会(へいかい); 閉業(へいぎょう); 閉口(へいこう); 閉鎖(へいさ); 閉止(へいし); 閉場(へいじょう); 閉店(へいてん)
押,扌; 甲,ÁP,オウ,お-す; お-さえる; お-し; お-つ,"Ấn, đẩy",Thử đẩy cái biển báo xem sao.,5,押す(おす); 花押(かおう); 押印(おういん); 押収(おうしゅう); 押捺(おうなつ); 押韻(おういん); 押売(おしうり); 押入(おしいれ); 押え(おさえ); 押し(おし)
引,弓; 丨,DẪN,イン,ひ-く; ひ-き; ひ-ける,"Kéo dài, rút ra",Đây là cái cung (弓) và sợi dây. Kéo căng một phần của của sợi dây.,5,引く(ひく); 索引(さくいん); 股引(ももひき); 牽引(けんいん); 吸引(きゅういん); 勾引(こういん); 強引(ごういん); 福引(ふくびき); 取引(とりひき); 字引(じびき)
思,田; 心,"TƯ, TỨ",シ,おも-う; おもえら-く; おぼ-す,"Nghĩ ngợi, suy nghĩ","Trên cánh đồng (田), tôi đang nghĩ về người tôi yêu bằng cả trái tim (心).; Hay: Người nông dân trong tim 心 luôn lo nghĩ cho ruộng đồng 田 là suy nghĩ 思",5,思う(おもう); 思案(しあん); 思惟(しい); 思考(しこう); 思索(しさく); 沈思(ちんし); 思想(しそう); 思慮(しりょ); 意思(いし); 思い(おもい)
知,矢; 口,"TRI, TRÍ",チ,し-る; し-らせる,"Biết, hiểu biết",Người có miệng (大口) lớn thì cái gì cũng biết.,5,知る(しる); 知識(ちしき); 感知(かんち); 奸知(かんち); 既知(きち); 機知(きち); 旧知(きゅうち); 告知(こくち); 大知(だいち); 公知(こうち)
考,耂; 丂,KHẢO,コウ,かんが-える,"Suy nghĩ, xem xét",Tôi đang nghĩ tại sao người ta lại già đi (老).,5,考慮(こうりょ); 愚考(ぐこう); 考え(かんがえ); 勘考(かんこう); 考案(こうあん); 考課(こうか); 考究(こうきゅう); 考察(こうさつ); 考査(こうさ); 考試(こうし)
死,一; 夕; 匕,TỬ,シ,し-ぬ; しに-,"Chết chóc, mất",“Ở đây có tiểu thuyết “Chết ở Tahichi (タヒチ) không?”. “Không có”,5,死ぬ(しぬ); 死滅(しめつ); 刑死(けいし); 決死(けっし); 仮死(かし); 餓死(がし); 検死(けんし); 客死(きゃくし); 急死(きゅうし); 九死(きゅうし)
